rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:28MATCYDctW5EiBa2repxb","Ado","新時代","Universal Music LLC",1,1,10,"3118338"
2,"spotify:track:78MS9OT9Flm2V78fhTw4rk","Ado","逆光","Universal Music LLC",2,8,6,"2017545"
3,"spotify:track:5YQNjKZofFhlBCIzTVY6rW","Ado","私は最強","Universal Music LLC",3,15,8,"1975519"
4,"spotify:track:3IhHrBYZaxySuRu1zI7Vuk","Ado","ウタカタララバイ","Universal Music LLC",4,20,2,"1690020"
5,"spotify:track:4IfrM44LofE9bSs6TDZS49","Tani Yuuki","W / X / Y","Valley Records",1,2,34,"1678745"
6,"spotify:track:4NaaF28BeO9WzjDrSS71Nz","Mrs. GREEN APPLE","ダンスホール","Universal Music LLC",2,3,12,"1480932"
7,"spotify:track:5hL1l3xsH0ZyKl8yUI6woj","Ado","Tot Musica","Universal Music LLC",7,108,2,"1358628"
8,"spotify:track:2uMNMcjjUz8oNIxjIu20qE","SEKAI NO OWARI","Habit","Universal Music LLC",2,5,16,"1346798"
9,"spotify:track:60ReNXcPcsVFd7nUuQw5HZ","Official HIGE DANdism","ミックスナッツ","IRORI Records",1,4,18,"1338321"
10,"spotify:track:1Vqs0lXeJafYZz2sxnfB3V","Saucy Dog","シンデレラボーイ","A-Sketch",2,6,45,"1315019"
11,"spotify:track:2JPT05xVbGuIkAc0LNRo3s","Ado","風のゆくえ","Universal Music LLC",11,122,2,"1243358"
12,"spotify:track:17zp5n2rbiRJzQtCaZpXDD","Ado","世界のつづき","Universal Music LLC",12,134,2,"1179445"
13,"spotify:track:4JK1kDUdH9RTBQrrSO1QfR","Yuuri","ベテルギウス","Sony Music Labels Inc.",1,7,41,"1161243"
14,"spotify:track:2wRKOmpe6I7q6k69bkjuFU","WEDNESDAY CAMPANELLA","エジソン","WM Japan",7,9,10,"1120008"
15,"spotify:track:1VHL1PIkhDwWbFc65xHwOr","Novelbright","愛とか恋とか","Universal Music LLC",7,10,18,"1083027"
16,"spotify:track:34PR0zLBVl7VMF9E7dDwdo","King Gnu","雨燦々","Sony Music Labels Inc.",11,11,5,"1052738"
17,"spotify:track:5W7Y92LB4jWvu9NeEQ0GZl","Macaroni Empitsu","なんでもないよ、","Toy's Factory",1,14,41,"1037940"
18,"spotify:track:5rJ7bdPmr8nfmm2JQ8xHOz","NAYEON","POP!","WM Japan",8,12,8,"1003199"
19,"spotify:track:4Y0chGCyYIRpdUqHJjndF7","TWICE","Celebrate","WM Japan",10,13,5,"983173"
20,"spotify:track:4kPlQKwtPrnqLgrmmKFSlA","Yuuri","ドライフラワー","Sony Music Labels Inc.",1,16,94,"949911"
21,"spotify:track:5m1i6hq7dmRlp3c1utE48L","back number","水平線","Universal Music LLC",1,17,53,"936548"
22,"spotify:track:5QDLhrAOJJdNAmCTJ8xMyW","BTS","Dynamite","BIGHIT MUSIC",1,18,104,"895296"
23,"spotify:track:4OelNEcxPGoCOU29fchcsv","XG","MASCARA","XGALX",12,19,7,"850749"
24,"spotify:track:51oc6MEsXTpnPn6GOw5VuP","Fujii Kaze","きらり","Universal Music LLC",4,25,68,"843628"
25,"spotify:track:0J0P8iSE6l3pYHbUdNFYdS","King Gnu","カメレオン","Sony Music Labels Inc.",1,21,25,"838248"
26,"spotify:track:19mjCzLuMHZ0Tyn3eI85bo","Yuuri","シャッター","Sony Music Labels Inc.",10,22,58,"835516"
27,"spotify:track:1zd35Y44Blc1CwwVbW3Qnk","YOASOBI","群青","YOASOBI",6,23,103,"830835"
28,"spotify:track:2IL2asrtx7XM1y8fu2RMnR","Da-iCE","CITRUS","avex trax",9,24,86,"797815"
29,"spotify:track:7v8wKvNQQIxkugCFFjrkaO","Aimer","残響散歌","Sony Music Labels Inc.",1,26,37,"788681"
30,"spotify:track:0zfNtgPJ5FLkbveRjSdCMb","Kyanai","バニラ","ENS Entertainment",17,30,18,"777574"
31,"spotify:track:6MCjmGYlw6mQVWRFVgBRvB","YOASOBI","夜に駆ける","YOASOBI",1,29,127,"770831"
32,"spotify:track:0mBP9X2gPCuapvpZ7TGDk3","Charlie Puth, Jung Kook, BTS","Left and Right (Feat. Jung Kook of BTS)","Atlantic Records",14,27,8,"749777"
33,"spotify:track:6jjYDGxVJsWS0a5wlVF5vS","BTS","Butter","BIGHIT MUSIC",1,28,65,"742926"
34,"spotify:track:2mRMcwDCNyYvBXaoUxmsmE","Saucy Dog","優しさに溢れた世界で","A-Sketch",8,31,11,"740562"
35,"spotify:track:6ZiEWet0uFRwWBCEKCQ8rY","King Gnu","逆夢","Sony Music Labels Inc.",1,33,34,"728531"
36,"spotify:track:6IO5nn84TKArsi3cjpIqaD","Ryokuoushoku Shakai","Mela!","Sony Music Labels Inc.",22,32,121,"727233"
37,"spotify:track:0l2wnmSJ8rW5dvS2eW3xNp","Mrs. GREEN APPLE, Sonoko Inoue","点描の唄","Universal Music LLC",19,36,170,"719199"
38,"spotify:track:0Q5VnK2DYzRyfqQRJuUtvi","IVE","LOVE DIVE","STARSHIP Entertainment",9,35,20,"715887"
39,"spotify:track:3XYRV7ZSHqIRDG87DKTtry","BTS","Permission to Dance","BIGHIT MUSIC",1,34,58,"709792"
40,"spotify:track:3PK5ERLCyMuQ5Cb89GbZVL","Takaya Kawasaki","魔法の絨毯","Warner Music D.N.A.",13,37,100,"707526"
41,"spotify:track:7ncPjJBktLEOpstY5JOUMK","King Gnu","一途","Sony Music Labels Inc.",1,41,36,"704806"
42,"spotify:track:3Itdlob7CzXIQqydeVwutQ","BE:FIRST","Bye-Good-Bye","B-ME",8,39,24,"702562"
43,"spotify:track:6qn31XzTa6YKXs5FZpAPgP","Chippoke Ohashi","常緑","TRIAD/Nippon Columbia Co., Ltd.",20,43,41,"697288"
44,"spotify:track:278JqkBGkjDovOYAwE8TW7","Official HIGE DANdism","115万キロのフィルム","LASTRUM",6,42,172,"695665"
45,"spotify:track:6tkSMR8bEIfEcJn7ybJtSP","HENTAI SHINSHI CLUB","YOKAZE","TOY'S FACTORY",15,44,90,"695367"
46,"spotify:track:5PjdY0CKGZdEuoNab3yDmX","The Kid LAROI, Justin Bieber","STAY (with Justin Bieber)","Columbia",7,38,58,"694781"
47,"spotify:track:6wDntdm888mDo458RaYjGl","Official HIGE DANdism","Cry Baby","IRORI Records",4,47,67,"672937"
48,"spotify:track:0XZyF9lv6diMt4bxThOL0h","Awesome City Club","勿忘","cutting edge",4,46,81,"666876"
49,"spotify:track:296nXCOv97WJNRWzIBQnoj","LE SSERAFIM","FEARLESS","SOURCE MUSIC",17,40,16,"660626"
50,"spotify:track:10SRMwb9EuVS1K9rYsBfHQ","BTS","Yet To Come","BIGHIT MUSIC",2,45,10,"635703"
51,"spotify:track:10zz9RZt9DnqcxNWksRNrx","Vaundy","怪獣の花唄","株式会社SDR",51,52,90,"531354"
52,"spotify:track:0ir7DGXo3hxaPa82h1vrOj","wacci","恋だろ","Sony Music Labels Inc.",51,51,8,"528446"
53,"spotify:track:0v3iUTe5rskRsxbUhboRlT","Saucy Dog","いつか","MASH A&R",51,56,122,"524360"
54,"spotify:track:5BC6kr6etk2Y9J62AyI4i3","Mrs. GREEN APPLE","青と夏","Universal Music LLC",6,57,214,"505229"
55,"spotify:track:0xzI1KAr0Yd9tv8jlIk3sn","benny blanco, BTS, Snoop Dogg","Bad Decisions (with BTS & Snoop Dogg)","Friends Keep Secrets/Interscope Records",55,58,2,"480294"
56,"spotify:track:4wsKw43OnCzoDqfhcxBvRf","Ado","ビンクスの酒","Universal Music LLC",56,-1,1,"473359"
57,"spotify:track:5Anr2wqdL182BsI02iCbcd","Saucy Dog","結","A-Sketch",55,59,41,"433350"
58,"spotify:track:1ihCiJaXRl4f6Sy4LJov5z","SPITZ","チェリー","Universal Music LLC",28,60,192,"423934"
59,"spotify:track:5PeXak0Ox3JmH2oor0qnGt","Vaundy","恋風邪にのせて","SDR Inc.",14,50,24,"423749"
60,"spotify:track:797EOD68bmVFiyalgBGeOZ","Yorushika","左右盲","Universal Music LLC",60,63,4,"418363"
61,"spotify:track:6EuubEs5qOmJdpNhkU47OZ","Lilas Ikuta","スパークル","幾田りら",51,66,30,"413803"
62,"spotify:track:15HNdxGKNCIO9pgaY4n7FU","Official HIGE DANdism","Pretender","ポニーキャニオン",1,49,174,"411375"
63,"spotify:track:4OL2UHjasZp21Z1c2htqPj","YOAKE","ねぇ","YOAKE project",61,61,12,"408859"
64,"spotify:track:0871AdnvzzSGr5XdTJaDHC","Ado","踊","Universal Music LLC",10,72,69,"408164"
65,"spotify:track:4n1x8gmuHKOJ1BNFnBsgTh","Saucy Dog","魔法にかけられて","A-Sketch",53,64,21,"405472"
66,"spotify:track:6uhIF5J5Txaie0is2nXdxU","YOASOBI","怪物","YOASOBI",4,48,84,"404067"
67,"spotify:track:6MkbBtxdVggObSGnqB8miZ","Aimyon","ハート","WM Japan",10,55,43,"397457"
68,"spotify:track:1ScnuKJ4IaoRmJD8xYJfjM","satomoka","魔法","Universal Music LLC",68,70,3,"393391"
69,"spotify:track:6uSe3ACORUIVrAyiP84RZi","satomoka","melt bitter","ANTHOLOGY",54,62,13,"390071"
70,"spotify:track:3bbIIVIwBoLqVcLebiEJFo","Creepy Nuts","のびしろ","Sony Music Labels Inc.",53,73,51,"388826"
71,"spotify:track:67O5aJpFGwY3fWTZR7dYF4","HIRAIDAI","栄光の扉","avex trax",65,65,4,"386881"
72,"spotify:track:2YaWdN5tieE4Ntorawbbvq","Gen Hoshino","異世界混合大舞踏会 (feat. おばけ)","Speedstar",59,67,5,"384451"
73,"spotify:track:4xk70Qur2QeRmWIzWPC63V","Vaundy","踊り子","SDR Inc.",10,68,39,"382401"
74,"spotify:track:0UBUg8NU4XJtQqzTPs8Pkr","YOASOBI","三原色","YOASOBI",5,54,59,"374738"
75,"spotify:track:3eg3igrhEhzk8bqqRz6XCt","Yuuri","レオ","Sony Music Labels Inc.",52,81,31,"365079"
76,"spotify:track:7LPL74iMxXZ4hEjCwmLMae","Vaundy","napori","株式会社SDR",18,69,91,"362019"
77,"spotify:track:6sElEqOIGENWjpxGFeo5ct","Novelbright","ツキミソウ","Universal Music LLC",51,76,88,"354329"
78,"spotify:track:1ndUYRPchJVNQCM7XwN7Hq","Creepy Nuts","堕天","Sony Music Labels Inc.",71,71,6,"353358"
79,"spotify:track:5SuOikwiRyPMVoIQDJUgSV","Gen Hoshino","喜劇","Speedstar",6,53,19,"351384"
80,"spotify:track:3ibqi5ANZtNI7QXOgUnFsL","Uru","それを愛と呼ぶなら","Sony Music Labels Inc.",51,79,16,"349329"
81,"spotify:track:7DyS11kB1YNrfDzQqtjmTh","HIRAIDAI","Stand by me, Stand by you.","avex trax",4,74,101,"347346"
82,"spotify:track:2SihT7AVMiI2VtaAyVIcnO","Macaroni Empitsu","恋人ごっこ","TALTO",36,75,117,"342651"
83,"spotify:track:172fMG26G2OoEzzg0wn26r","King Gnu","白日","Sony Music Labels Inc.",2,87,182,"340753"
84,"spotify:track:0cN6iBeCR7NgeBeTIKjLml","Ado","阿修羅ちゃん","Universal Music LLC",53,107,42,"339892"
85,"spotify:track:2UdvMWk0Z83lMJPbawy2Sm","Macaroni Empitsu","ブルーベリー・ナイツ","TALTO",71,84,118,"334374"
86,"spotify:track:6sIx7Cn37DGEhjy9hBP8Gx","DISH//","猫","Sony Music Labels Inc.",18,77,121,"331256"
87,"spotify:track:48lsRmp9AC6tU4rP9QJx4H","有華","Partner","flowernote",66,80,13,"330416"
88,"spotify:track:5QS01sq07pThdktoNUxXRZ","Ado","うっせぇわ","Universal Music LLC",4,115,86,"329321"
89,"spotify:track:0C7VgMgDuyOEku3sslCbyC","Yuuri","タイムマシン","Sony Music Labels Inc.",68,86,5,"328745"
90,"spotify:track:2PlbwoIVr25oita35jg9ht","Vaundy","花占い","株式会社SDR",18,89,59,"328222"
91,"spotify:track:515q6vR077kY4BQv8F3pGj","Tani Yuuki","愛言葉","Valley Records",75,82,20,"327373"
92,"spotify:track:2cKiHG16JBiqHdi7Llq0r7","Aimyon","マリーゴールド","WM Japan",1,85,213,"325552"
93,"spotify:track:1qE8DOtw7zdXHMgZm20eLM","TWICE","The Feels","WM Japan",10,83,46,"323262"
94,"spotify:track:5hzOyvCqy8sb39xGXUEdpb","SG","僕らまた","SuperGenius Entertainment",69,90,39,"317385"
95,"spotify:track:2pIUpMhHL6L9Z5lnKxJJr9","NewJeans","Attention","ADOR",95,187,2,"313376"
96,"spotify:track:0FOVGBW0RpVRuDuUuN4ZVw","MAISONdes, 和ぬか, asmi","ヨワネハキ","Sony Music Labels Inc.",10,78,55,"313369"
97,"spotify:track:1S1WSh4uCprvucg6Hx57Eh","Mrs. GREEN APPLE, asmi","ブルーアンビエンス","Universal Music LLC",79,96,9,"312373"
98,"spotify:track:2vOAHp8PBBFYqvQUWSoITY","Mrs. GREEN APPLE","インフェルノ","Universal Music LLC",16,93,161,"309195"
99,"spotify:track:5wWLNNwMAehpj83FU4Lz0m","Official HIGE DANdism","I LOVE...","IRORI Records",1,92,136,"308510"
100,"spotify:track:2b9qZ9JVxMD8DJJeSa35Gm","NiziU","CLAP CLAP","Sony Music Labels Inc.",78,102,5,"302456"
101,"spotify:track:2jUMhjwi5VZ6GqKGZlVg6F","BE:FIRST","Scream","B-ME",60,88,4,"299536"
102,"spotify:track:0DPNaz9xQ0AKUsCOvfakqy","Saucy Dog","あぁ、もう。","A-Sketch",71,103,35,"299079"
103,"spotify:track:57MvUwzIzRJ0r21rnNU1s1","Vaundy","不可幸力","株式会社SDR",20,98,111,"297253"
104,"spotify:track:0OF09VIq0rwxFoRRfI0lg2","Aimyon","3636","WM Japan",88,91,3,"287697"
105,"spotify:track:3sFdaHo9D3hfiFt2wVi6a5","Kenshi Yonezu","M八七","Sony Music Labels Inc.",5,94,14,"287472"
106,"spotify:track:79TdseXlAiANFOTstIwejv","DISH//","沈丁花","Sony Music Labels Inc.",52,106,42,"284340"
107,"spotify:track:3ZEdrRIGjFpXZSzfjwWmDQ","ZOT on the WAVE, Fuji Taito","Crayon","ZOT on the WAVE & Fuji Taito",56,97,17,"282017"
108,"spotify:track:4h9wh7iOZ0GGn8QVp4RAOB","OneRepublic","I Ain't Worried","Interscope Records",108,111,9,"280354"
109,"spotify:track:0N8Xztr4pBHJ7V0moJWhbO","Aimyon","愛を伝えたいだとか","WM Japan",4,118,148,"276740"
110,"spotify:track:55emtNBnUXszixuQj4Fg6I","Creepy Nuts, Ayase, Lilas Ikuta","ばかまじめ","Sony Music Labels Inc.",56,117,22,"276170"
111,"spotify:track:5dwkmgutIFdurpXlzEyCtB","Ado","心という名の不可解","Universal Music LLC",52,153,25,"275891"
112,"spotify:track:4GTYvd1maBkwZ6Tjzb7D75","CHEHON","韻波句徒","Sony Music Labels Inc.",81,95,12,"275858"
113,"spotify:track:7eqjbcOZTgZbV0lX2ghtfV","Masaki Suda","虹","Sony Music Labels Inc.",5,126,92,"274602"
114,"spotify:track:0hQNbQKW2dDATH1ngj4TI6","Kep1er","WA DA DA","WAKEONE, Swing Entertainment",13,104,33,"273845"
115,"spotify:track:7n2FZQsaLb7ZRfRPfEeIvr","IVE","ELEVEN","STARSHIP Entertainment",27,101,37,"272860"
116,"spotify:track:3Ztjw8utVpcrzms1RrsJvR","Sukima Switch","全力少年","Universal Music LLC",70,99,141,"270671"
117,"spotify:track:4jVHvArqYm2nDCUNq2OOAK","Vaundy","走馬灯","SDR Inc.",69,105,6,"266454"
118,"spotify:track:2mSRPQsUDIXJFfo3CpKJBA","Ado","ギラギラ","Universal Music LLC",23,136,79,"264119"
119,"spotify:track:5hVAQTNarrb3lmWqg9Ens4","Lilas Ikuta","Answer","幾田りら",74,123,70,"262158"
120,"spotify:track:4Jv7U0JJpbQnOrjtDwDZTZ","Aimyon","裸の心","WM Japan",3,120,120,"260083"
121,"spotify:track:3qBnGCOxeKwfHALoFqziRi","BE:FIRST","BF is...","B-ME",121,-1,1,"259827"
122,"spotify:track:0JcI7OdALbpSFkyKoufRYs","Mrs. GREEN APPLE","ロマンチシズム","Universal Music LLC",23,114,141,"259041"
123,"spotify:track:2qJknEIv5MCKjHG6LNLZvj","Aimyon","初恋が泣いている","WM Japan",54,135,14,"259025"
124,"spotify:track:1mWN1USPKg632qQXG9sfDL","Sheena Ringo","丸ノ内サディスティック","Universal Music LLC",41,100,120,"258729"
125,"spotify:track:2jdbZGFp8KVTuk0YxDNL4l","back number","高嶺の花子さん","Universal Music LLC",8,124,181,"252516"
126,"spotify:track:1B04DTxiZUA5QW9Zxe1IEJ","ONE OK ROCK","Save Yourself","WM Japan",41,110,8,"251150"
127,"spotify:track:5MLIlPL6L8RVqL7YSpFdgr","Yuuri","ピーターパン","Sony Music Labels Inc.",50,129,84,"249480"
128,"spotify:track:6SSFrvijK2HjByYwRO8Rob","THE BEAT GARDEN","Start Over","Universal Music LLC",128,198,2,"249120"
129,"spotify:track:04TshWXkhV1qkqHzf31Hn6","Kenshi Yonezu","Lemon","Sony Music Labels Inc.",5,127,107,"246102"
130,"spotify:track:2wTP562D8SY3ZHPVMivgHp","DISH//","しわくちゃな雲を抱いて","Sony Music Labels Inc.",119,119,4,"245657"
131,"spotify:track:59eluCMn0XbOWqeWQ91FTM","Aimyon","君はロックを聴かない","WM Japan",2,138,237,"244015"
132,"spotify:track:6ts1KCOudfDYXYfyWtq0k1","milet, Aimer, Lilas Ikuta","おもかげ (produced by Vaundy)","THE FIRST TAKE MUSIC",26,133,35,"243439"
133,"spotify:track:23atyJacJVHvB9RHBNhr35","MONGOL800","小さな恋のうた","TISSUE FREAK RECORDS",7,130,250,"242233"
134,"spotify:track:1x8BxQZ7JpGLPfqiP0H6WC","RADWIMPS","人間ごっこ","Universal Music LLC",113,128,4,"240811"
135,"spotify:track:3L0rXIx0aocJrFq7AQxBKI","yama","くびったけ","Sony Music Labels Inc.",121,121,3,"238328"
136,"spotify:track:0AU7xhipAm9Saq0k8A9Iua","Mr.Children","HANABI","Toy's Factory",1,139,223,"237455"
137,"spotify:track:10Eyo4juZQFthKqlJgGMdp","back number","怪盗","Universal Music LLC",10,146,65,"235071"
138,"spotify:track:2cBAc8f0ueFKSXGQRJRsyN","YOASOBI","もう少しだけ","YOASOBI",8,151,67,"234278"
139,"spotify:track:3wJHCry960drNlAUGrJLmz","Yorushika","ただ君に晴れ","U&R records",12,145,189,"233651"
140,"spotify:track:6P2IZsIyNVeOl712sFg4lc","Kep1er","Up!","WAKEONE, Swing Entertainment",65,112,9,"233401"
141,"spotify:track:6I2tqFhk8tq69iursYxuxd","SEVENTEEN","HOT","PLEDIS Entertainment",74,131,12,"232381"
142,"spotify:track:6skNbV22epX2yHu4O2hYSx","HIRAIDAI","題名のない今日","avex trax",57,154,81,"232060"
143,"spotify:track:7GNRUsU3M4XNDDB9xle5Dz","PSY, SUGA","That That (prod. & feat. SUGA of BTS)","P NATION",52,125,16,"231442"
144,"spotify:track:1bNttee5BvUY7yxUTLiBAu","Mrs. GREEN APPLE","春愁","Universal Music LLC",62,174,125,"231099"
145,"spotify:track:0a4MMyCrzT0En247IhqZbD","NewJeans","Hype Boy","ADOR",145,-1,1,"229617"
146,"spotify:track:1nX1b7kRg5a6XKAq7uQOpr","ITZY","SNEAKERS","WM Japan",107,132,5,"229096"
147,"spotify:track:2Bsg6EfrmEx0x0eC8v4vuG","Creep Hyp","栞","Universal Music LLC",106,137,72,"227980"
148,"spotify:track:7tGDXCPLpAScEwmqab9YZd","Novelbright","Walking with you","Emperor Mode",14,141,150,"226654"
149,"spotify:track:2Gmyw5Vg2X5YW2lM3OC7nD","yama","春を告げる","yama",6,142,119,"226378"
150,"spotify:track:6IHWPY5iBUI1AOUclbtE6F","Ayase","夜撫でるメノウ","Ayase",51,152,49,"225528"
151,"spotify:track:7qiZfU4dY1lWllzX7mPBI3","Ed Sheeran","Shape of You","Atlantic Records UK",1,144,260,"224748"
152,"spotify:track:3vXdK7DCzJyp1MIh10TJFS","Vaundy","東京フラッシュ","株式会社SDR",80,172,113,"224397"
153,"spotify:track:5mqucSnaCVI1kW6ewrXYE2","WurtS","Talking Box (Dirty Pop Remix)","W’s Project",134,150,5,"224197"
154,"spotify:track:2WTHLEVjfefbGoW7F3dXIg","aespa","Girls","Warner Records",70,116,6,"223930"
155,"spotify:track:7mSVOYRseiZi20xtBKhHnF","MISIA, HIDE (GReeeeN)","アイノカタチ","Sony Music Labels Inc.",7,197,169,"222699"
156,"spotify:track:6mJIn3fvwWHHAnrR3LEdxp","RADWIMPS","うるうびと","Universal Music LLC",51,199,24,"222377"
157,"spotify:track:5XhxMq0dQNenKr6eDU79Ka","Orangestar, 夏背, ルワン","Surges","U&R records",109,109,36,"221481"
158,"spotify:track:3oQaOjaIYPsnJbGNzXcIID","King Gnu","BOY","Sony Music Labels Inc.",15,161,44,"221124"
159,"spotify:track:5D16E22MJJyKesh9PrJf2L","Macaroni Empitsu","たましいの居場所","Toy's Factory",94,113,9,"220780"
160,"spotify:track:0O4YelF6Zneq7sk1Ye73N2","Ryokuoushoku Shakai","キャラクター","Sony Music Labels Inc.",75,166,27,"218552"
161,"spotify:track:3k64vNcgYPkETG7TNgpW4o","Vaundy","裸の勇者","Sony Music Labels Inc.",51,160,32,"217937"
162,"spotify:track:6y4GYuZszeXNOXuBFsJlos","Eve","廻廻奇譚","TOY'S FACTORY",8,155,97,"217811"
163,"spotify:track:3mSqtn05vfpqAMpFTLsxpi","Yoru no Hitowarai","ミライチズ","夜のひと笑い",16,165,51,"216752"
164,"spotify:track:2028QNsVTmp5IF7UK4ZnaE","Shota Shimizu","花束のかわりにメロディーを","Sony Music Labels Inc.",72,163,164,"216652"
165,"spotify:track:4q64nWPqTWIVHGHidRaSUm","クボタカイ","ピアス","WM Japan",64,148,6,"215152"
166,"spotify:track:7ztdl6cnbJgHRdMkKldkts","GReeeeN","キセキ","Universal Music LLC",21,162,260,"214295"
167,"spotify:track:5DMEvbg3gUmiR5HIBWdveV","Official HIGE DANdism","ノーダウト","LASTRUM",3,171,227,"213873"
168,"spotify:track:6Pd73yNBtoVpTRM6xLwOGp","BUMP OF CHICKEN","クロノスタシス","Toy's Factory",54,178,18,"211758"
169,"spotify:track:1cTd8V6A4a8GAvwZV7qDLh","Mrs. GREEN APPLE","ニュー・マイ・ノーマル","Universal Music LLC",66,173,22,"211037"
170,"spotify:track:38kfx7lgJFHFxJMAvMMkRy","milet","Always You","Sony Music Labels Inc.",170,-1,1,"210600"
171,"spotify:track:18gB0d6DaRPvrQBbl7WEuk","Vaundy","Tokimeki","SDR Inc.",53,196,47,"209757"
172,"spotify:track:1GlT0DZKjapYwJzRcdBh4F","HIRAIDAI","Buddy","avex trax",53,191,63,"209585"
173,"spotify:track:0tMqllhrXe8CWOosrCD1fE","Yuuri","かくれんぼ","Sony Music Labels Inc.",14,169,117,"209231"
174,"spotify:track:6H0PLsSYMzDOqhLgyOlzIj","Kenshi Yonezu","感電","Sony Music Labels Inc.",2,168,107,"208399"
175,"spotify:track:7xQ6sGNHbL7Vq8QY4gZocM","[Alexandros]","Baby's Alright","Universal Music LLC",142,167,6,"208372"
176,"spotify:track:4a9tbd947vo9K8Vti9JwcI","BTS, Halsey","Boy With Luv (feat. Halsey)","BIGHIT MUSIC",2,158,175,"208161"
177,"spotify:track:3hRRYgBeunE3PTmnzATTS0","BUMP OF CHICKEN","天体観測","TOY'S FACTORY",64,176,99,"207800"
178,"spotify:track:5D9MPWdY2hjSeTIGE5n5kv","YOASOBI","ハルカ","YOASOBI",17,195,87,"207766"
179,"spotify:track:4Dvkj6JhhA12EX05fT7y2e","Harry Styles","As It Was","Columbia",79,149,20,"207599"
180,"spotify:track:3QwiidVHfeE9y5jl4n2MTC","SEVENTEEN","_WORLD","PLEDIS Entertainment",109,143,4,"207442"
181,"spotify:track:2ISglgxR4TxUXxrA5Iqwzr","Vaundy","世界の秘密","株式会社SDR",54,185,85,"207193"
182,"spotify:track:2aAuO61alPO20xyePFHjdf","Uru","Love Song","Sony Music Labels Inc.",106,184,44,"206478"
183,"spotify:track:4FMz2RFrbDGzJO7K4D0vS3","back number","HAPPY BIRTHDAY","Universal Music LLC",66,177,97,"205546"
184,"spotify:track:0CZB07xMxIGRfCZT93ynFj","鈴木鈴木","海のリビング","Suzukisuzuki",57,-1,50,"205074"
185,"spotify:track:1uKI4JKUIUJC0aXJqKCl6y","Kep1er","Wing Wing","WAKEONE",156,156,2,"204983"
186,"spotify:track:7ylpphbW8jf5bh7NKJnO8s","Lilas Ikuta","レンズ","幾田りら",61,164,9,"204653"
187,"spotify:track:0cGlG9r39bvpKz9VU8IQao","Tokyo Ska Paradise Orchestra, Lilas Ikuta","Free Free Free - feat.幾田りら","cutting edge/JUSTA RECORD",187,188,2,"204284"
188,"spotify:track:0ve9Tpz8Yw0I4eXhWsy21o","[Alexandros]","ワタリドリ","Universal Music LLC",7,159,260,"202271"
189,"spotify:track:3l2O4IuJ4DFEfUwDdWyPnf","milet","Walkin' In My Lane","Sony Music Labels Inc.",62,-1,14,"200390"
190,"spotify:track:0H2n6GpHAMlujiER71ubMB","Aimyon","桜が降る夜は","WM Japan",14,-1,77,"199931"
191,"spotify:track:3oYD2O31b05fILFpv0AXRI","Masaki Suda","さよならエレジー","Sony Music Labels Inc.",1,182,234,"199777"
192,"spotify:track:2HovXsvcdJur52BOcYGydz","Aimer","カタオモイ","Sony Music Labels Inc.",55,175,182,"198844"
193,"spotify:track:7a7EIFzJLd7lcDRgThMQgm","ONE OK ROCK","Wherever you are","Aer-born",5,181,258,"198743"
194,"spotify:track:3AVLsBieDGotYuo5RPEL64","SOUTHERN ALL STARS","真夏の果実","TAISHITA",171,180,5,"196926"
195,"spotify:track:55Ww4Pa1iIQMhh0MLMetjo","Masaki Suda","まちがいさがし","Sony Music Labels Inc.",3,179,166,"196696"
196,"spotify:track:0tnhoHUrHfcLi9hPknUFZ4","Mrs. GREEN APPLE","僕のこと","Universal Music LLC",16,183,190,"196308"
197,"spotify:track:0E5FxZ0spndv7NZGQdrJaZ","YOAKE","なぁ","YOAKE project",123,194,7,"195483"
198,"spotify:track:6I3mqTwhRpn34SLVafSH7G","Justin Bieber","Ghost","RBMG/Def Jam",93,186,28,"194235"
199,"spotify:track:6FHgHDXiGnRfhrSok9xAz3","WANIMA","ともに","WM Japan",65,170,86,"193922"
200,"spotify:track:7FaArVLHS3aEqfhAishhk7","HIRAIDAI","Greatest Journey","avex trax",200,-1,1,"193447"
